Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
2.19	2.004518629E-2	-3.415619979E-2	-2.427109876E-3
2.2	7.204334324E-2	3.467222194E-2	-2.581100177E-3
2.21	-2.557576983E-2	1.496818684E-2	-1.270205545E-3
2.22	6.076649794E-5	9.506936677E-2	-5.238253641E-3
2.23	1.833571479E-2	9.399374782E-2	8.808286194E-3
2.24	-4.767876206E-2	1.389488655E-1	4.157070068E-3
2.25	-5.097906377E-2	1.401482978E-1	8.066345635E-3
2.2600000000000002	-1.239649181E-2	1.567443760E-1	1.191240194E-2
2.27	-2.770737528E-2	1.912356385E-1	7.537720633E-3
2.2800000000000002	-3.157736271E-2	2.227923616E-1	1.679451895E-3
2.29	4.011114330E-2	2.682603903E-1	3.995895465E-3
2.3000000000000003	2.360352298E-2	2.804119282E-1	9.528170927E-3
2.31	-7.931462219E-3	3.096168455E-1	4.714119864E-3
2.32	6.094665644E-2	2.886564764E-1	1.791304870E-2
2.33	-8.519438517E-4	2.847772780E-1	8.273801574E-3
2.34	-3.641509381E-2	2.532827828E-1	6.691620934E-3
2.35	2.757052721E-2	2.547003587E-1	3.907177878E-3
2.36	-3.198038710E-2	2.270269364E-1	2.381251944E-3
2.37	-5.794170697E-2	1.844470228E-1	-2.885926853E-3
2.38	3.691907833E-3	1.459727725E-1	1.122467947E-3
2.39	-2.377092495E-2	8.806258999E-2	5.106251669E-3
2.4	-2.301627307E-2	5.139663659E-2	6.086304617E-3
2.41	3.789968700E-2	2.187746964E-2	2.477181387E-3
2.42	2.390797229E-2	1.547499232E-2	2.236397696E-3
2.43	2.867728332E-3	1.271016709E-2	-2.136675882E-3
2.44	4.936657102E-2	8.768162055E-3	4.064038229E-3
2.45	2.795042406E-2	6.298921775E-3	1.456530421E-3
2.46	-8.592549451E-3	1.121560531E-2	-1.619531667E-3
2.47	1.500568856E-3	1.990129032E-2	-3.613706247E-3
2.48	-1.256800463E-2	3.873516071E-2	-5.820961221E-3
2.49	-4.100553601E-2	5.112829052E-2	-8.115145731E-3
2.5	-1.212706058E-2	5.214477502E-2	-8.113982248E-3
2.5100000000000002	2.032972056E-3	4.681678774E-2	-6.413695885E-3
2.52	-2.038404743E-2	2.442587241E-2	-5.546020483E-3
2.5300000000000002	1.335816265E-2	1.257685922E-2	-2.213198709E-3
2.54	3.594276399E-2	-1.104012162E-2	2.305825186E-3
2.5500000000000003	2.131686357E-3	-1.184578266E-2	-3.037819041E-3
2.56	1.925261981E-2	-2.982983574E-2	-1.950780021E-3
2.57	4.303706975E-2	-3.173042931E-2	-1.404025125E-3
2.58	-2.766816983E-2	-6.925649175E-2	1.266486565E-3
2.59	2.982491700E-3	-7.693676258E-2	-5.162980687E-4
2.6	5.861629742E-3	-9.832639732E-2	2.529862356E-3
2.61	-3.928305387E-2	-1.083343545E-1	-2.289490679E-5
2.62	-1.258650498E-2	-1.286410634E-1	2.070234948E-3
2.63	-7.953126545E-4	-1.519939190E-1	2.099824466E-3
2.64	-1.415550418E-2	-1.830168141E-1	2.422477553E-3
2.65	9.110341288E-3	-2.175500044E-1	5.092737109E-3
2.66	3.823621721E-2	-2.450311963E-1	7.238648367E-3
2.67	1.605997146E-2	-2.633477894E-1	7.545082998E-3
2.68	2.084313383E-2	-2.740920439E-1	9.072289895E-3
2.69	3.870704269E-2	-2.770552814E-1	9.443948361E-3
2.7	6.306435389E-3	-2.801249336E-1	7.406195497E-3
2.71	-2.794463313E-3	-2.697271311E-1	4.937810503E-3
2.72	2.471376599E-2	-2.581405083E-1	7.546399069E-3
2.73	-2.572727709E-2	-2.253533522E-1	2.535794211E-3
2.74	-2.784662454E-2	-1.900953809E-1	4.909871054E-3
2.75	1.877337044E-2	-1.464401618E-1	4.594850908E-3
2.7600000000000002	-1.349583832E-2	-1.126058428E-1	3.369307154E-3
2.77	-4.787559841E-3	-8.570987810E-2	1.778565006E-3
2.7800000000000002	2.277340983E-2	-5.943658000E-2	2.075538425E-3
2.79	9.816084812E-3	-3.935548283E-2	2.568333578E-3
2.8000000000000003	9.043810973E-3	-1.490646998E-2	2.560131979E-3
2.81	2.833954636E-2	3.275262833E-3	1.861570669E-3
2.82	6.965885641E-3	1.286179292E-2	-4.690786147E-4
2.83	-1.215897223E-2	1.191295312E-2	-1.886911790E-3
2.84	-7.690553823E-4	-9.633770532E-4	-2.171654225E-3
2.85	-1.116669922E-2	-1.103878148E-2	-4.592787790E-3
2.86	-2.745167672E-2	-2.671237536E-2	-5.493971872E-3
2.87	3.281313580E-3	-2.835459063E-2	-6.211790911E-3
2.88	7.443522630E-4	-3.687980702E-2	-5.776466451E-3
2.89	-1.670209377E-2	-4.130915202E-2	-6.044985819E-3
2.9	3.002279523E-2	-4.548677225E-2	-2.464326691E-3
2.91	1.456071185E-2	-4.454261389E-2	-2.142020523E-3
2.92	6.514576236E-3	-3.132054366E-2	-1.018702554E-3
2.93	2.670938053E-2	-8.922690304E-3	8.643083098E-4
2.94	1.000679498E-2	2.426885624E-2	2.879797003E-4
2.95	-6.518880405E-3	5.873222172E-2	1.105438054E-3
2.96	1.656453596E-3	9.013328634E-2	1.759159994E-3
2.97	-8.159006741E-3	1.184337100E-1	1.238758993E-3
2.98	-2.572857571E-2	1.423002592E-1	1.544978138E-3
2.99	-9.945163998E-3	1.673972251E-1	2.181960440E-3
3.0	-6.907226234E-3	1.905734837E-1	3.020911163E-3
3.0100000000000002	-1.238355865E-2	2.099673416E-1	4.034452125E-3
3.02	4.550947855E-3	2.250279697E-1	5.423405600E-3
3.0300000000000002	1.337540091E-2	2.266171583E-1	8.629506064E-3
3.04	-6.849678756E-3	2.320499774E-1	7.294172698E-3
3.0500000000000003	2.881415751E-3	2.321504435E-1	9.078150394E-3
3.06	1.206184586E-2	2.416050514E-1	1.025950713E-2
3.0700000000000003	-1.841649326E-2	2.462300728E-1	8.769473147E-3
3.08	-5.830369049E-3	2.501449455E-1	7.869496507E-3
3.09	-7.475990047E-3	2.454106649E-1	4.866192770E-3
3.1	-2.862655847E-2	2.296213945E-1	4.387581778E-3
3.11	-1.339071413E-2	2.118650636E-1	4.341531213E-3
3.12	-4.806578065E-3	1.885397089E-1	4.627346380E-3
3.13	-9.786317728E-3	1.618601173E-1	3.835092290E-3
3.14	2.617831506E-3	1.301132733E-1	3.749009431E-3
3.15	1.501973853E-2	9.270216785E-2	4.008744192E-3
3.16	4.442155371E-3	5.340929709E-2	2.832882834E-3
