Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.65	1.159164456E-3	-3.277744103E-3	-4.205270122E-3
3.66	3.258673436E-3	4.992580192E-3	-5.085559552E-3
3.67	3.566559517E-3	3.218300541E-3	-4.614915819E-3
3.68	6.311961343E-4	-4.952696842E-3	-2.938905308E-3
3.69	-3.498248783E-4	-1.451588529E-2	-2.529687316E-3
3.7	-2.192749406E-3	-2.613474894E-2	-2.013873927E-3
3.71	-5.718823612E-3	-3.855336294E-2	-2.052369400E-3
3.72	-3.352880226E-3	-5.027672335E-2	-1.775135850E-4
3.73	-2.690786517E-3	-6.318538307E-2	-5.807937769E-4
3.74	-3.099050233E-3	-7.391824930E-2	-1.080226934E-3
3.75	-1.476333554E-3	-8.188148442E-2	-1.175394607E-3
3.7600000000000002	-2.369620976E-4	-9.894188746E-2	3.640025598E-4
3.77	-2.397320371E-3	-1.194216462E-1	-8.619675289E-6
3.7800000000000002	1.487965063E-4	-1.369470539E-1	5.835460001E-4
3.79	2.483419406E-3	-1.552721624E-1	2.367625328E-3
3.8000000000000003	4.416012167E-4	-1.755790912E-1	4.350273440E-3
3.81	-9.244699710E-5	-1.954503343E-1	6.318542671E-3
3.8200000000000003	-9.129666769E-4	-2.167914470E-1	6.653775661E-3
3.83	-4.386797975E-3	-2.359756469E-1	6.653775661E-3
3.84	-4.170865254E-3	-2.480065413E-1	6.653775661E-3
3.85	-2.343064297E-3	-2.562756298E-1	6.653775661E-3
3.86	-4.607569167E-3	-2.581685041E-1	6.653775661E-3
3.87	-3.285068192E-3	-2.513625047E-1	6.653775661E-3
3.88	-3.905422079E-3	-2.364639630E-1	6.653775661E-3
3.89	-4.015291618E-3	-2.144792710E-1	4.923239035E-3
3.9	-3.128261734E-3	-1.820073711E-1	3.826819934E-3
3.91	-1.264776963E-3	-1.474357849E-1	4.607981549E-3
3.92	7.090264642E-4	-1.091989217E-1	5.595372016E-3
3.93	-9.024332167E-4	-7.599182999E-2	4.785056841E-3
3.94	-1.580673139E-4	-4.787501620E-2	2.891578052E-3
3.95	-2.824247857E-3	-2.933280778E-2	4.570496933E-3
3.96	-3.033559978E-3	-1.707453703E-2	4.703775708E-3
3.97	-2.505835822E-4	-1.264981657E-2	2.848053985E-3
3.98	-1.037095875E-4	-1.524703371E-2	-6.199908581E-5
3.99	-1.041661364E-4	-2.480641257E-2	-2.081254800E-3
4.0	8.262163238E-4	-3.655906272E-2	-3.105989843E-3
4.01	-1.048431726E-3	-5.123743209E-2	-4.093239386E-3
4.0200000000000005	-1.094166119E-3	-6.118455851E-2	-5.080489733E-3
4.03	8.293414017E-4	-6.613019503E-2	-5.096224036E-3
4.04	1.395227801E-3	-6.727004772E-2	-5.116202336E-3
4.05	1.669755481E-3	-4.438316203E-2	-2.896224048E-3
4.0600000000000005	6.855599515E-4	-3.155364742E-2	-2.896224048E-3
4.07	6.247036539E-4	-1.764915180E-2	-2.854882959E-3
4.08	-1.228894648E-3	1.162423698E-3	-9.083037721E-4
4.09	6.206575203E-4	2.286154114E-2	4.377580066E-5
4.1	-3.667412833E-4	4.480997381E-2	4.377580066E-5
4.11	-1.104865212E-3	7.223352632E-2	9.360102432E-5
4.12	2.729984505E-3	9.607860947E-2	9.667002416E-4
4.13	4.446546610E-3	1.227126225E-1	1.080911317E-4
4.14	2.605833742E-3	1.491109257E-1	1.166640768E-3
4.15	2.999962293E-3	1.726993090E-1	2.983775649E-3
4.16	7.161476300E-3	1.954631238E-1	3.155954493E-3
