Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
3.43	4.252462072E-2	-6.642278497E-3	-4.137884544E-3
3.44	1.459231940E-1	-1.521114866E-2	-7.592165636E-3
3.45	2.358058906E-1	-6.713344833E-3	-8.377329103E-3
3.46	3.186132121E-1	1.172536533E-2	-7.602855857E-3
3.47	3.924915917E-1	2.371242009E-2	-3.717730752E-3
3.48	4.512326521E-1	2.243177526E-2	3.871293047E-3
3.49	5.003794266E-1	9.485717167E-3	8.962674769E-3
3.5	5.260991473E-1	-1.472739894E-3	1.293722680E-2
3.5100000000000002	5.303453910E-1	-8.321405437E-3	1.407190774E-2
3.52	5.082340272E-1	-3.156805643E-3	1.300844430E-2
3.5300000000000002	4.720384615E-1	6.247314241E-3	1.105472212E-2
3.54	4.225426197E-1	1.470549605E-2	1.003171849E-2
3.5500000000000003	3.677646801E-1	1.618042475E-2	9.916815343E-3
3.56	3.155471036E-1	8.071273533E-3	8.948604807E-3
3.5700000000000003	2.680427267E-1	-2.068255803E-3	6.864846368E-3
3.58	2.186038365E-1	-6.530355567E-3	4.417716141E-3
3.59	1.655223868E-1	-4.684188051E-4	1.822868277E-3
3.6	1.183546065E-1	1.190579924E-2	2.778186850E-3
3.61	7.897806435E-2	1.981839313E-2	4.067895325E-3
3.62	6.772767000E-2	5.684366950E-3	7.333732428E-3
3.63	7.337582704E-2	-1.561574414E-2	8.583559785E-3
3.64	8.055614962E-2	-2.887035380E-2	8.831544550E-3
3.65	7.446973288E-2	-2.100751829E-2	4.777095163E-3
3.66	6.183957151E-2	-3.311700495E-3	-2.996101680E-3
3.67	5.158622889E-2	8.646033000E-3	-1.121474558E-2
3.68	4.843809611E-2	8.288854575E-3	-1.874183701E-2
3.69	5.049796718E-2	-1.212932865E-3	-2.215347392E-2
3.7	4.765078518E-2	-6.859714124E-3	-2.262466720E-2
3.71	3.602446390E-2	2.702947332E-4	-2.093993064E-2
3.72	2.192003516E-2	1.279944269E-2	-1.725544863E-2
3.73	1.510020122E-2	2.000674875E-2	-1.291763351E-2
3.74	2.033289057E-2	1.837145007E-2	-9.362663585E-3
3.75	3.726046739E-2	6.903546863E-3	-6.329366559E-3
3.7600000000000002	5.312144270E-2	-4.627710477E-3	-5.077815971E-3
3.77	6.263511803E-2	-1.033820336E-2	-5.387683151E-3
3.7800000000000002	6.180646257E-2	-1.137815052E-2	-4.940522144E-3
3.79	4.254771902E-2	-5.235750179E-3	-4.906420080E-3
3.8000000000000003	-4.103982355E-4	5.402192915E-4	-3.057458826E-3
3.81	-6.263063400E-2	3.756520767E-3	-1.080651918E-3
3.8200000000000003	-1.352620874E-1	1.391253955E-4	3.469012797E-4
3.83	-2.176848494E-1	-4.950108870E-3	-2.932625220E-4
3.84	-3.136499889E-1	-9.620539499E-3	3.425022280E-3
3.85	-4.082032717E-1	-6.902130181E-3	8.256330059E-3
3.86	-4.950876881E-1	2.418633892E-3	1.485130926E-2
3.87	-5.635147545E-1	8.237750190E-3	2.220320680E-2
3.88	-5.915496813E-1	2.447680372E-3	2.620557211E-2
3.89	-5.793819946E-1	-1.085546869E-2	2.498337728E-2
3.9	-5.374277288E-1	-2.140372002E-2	2.153180108E-2
3.91	-4.783512004E-1	-2.273409794E-2	1.735715478E-2
3.92	-4.112834304E-1	-1.078615598E-2	1.246063499E-2
3.93	-3.294871883E-1	3.317140308E-3	9.485668159E-3
3.94	-2.397823745E-1	3.910149325E-3	7.362143421E-3
